Timestamp,DeviceName,Mac,AX,AY,AZ,GX,GY,GZ,AngX,AngY,AngZ,HX,HY,HZ,Electric,Temp
2025-12-11 22:16:02.525,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.530,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.535,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.540,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.547,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.550,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.555,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.560,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.565,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.570,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.570,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.570,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.575,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.580,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.585,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.590,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.597,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.600,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.602,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.602,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.605,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.611,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.615,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.621,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.625,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.630,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.630,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.630,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.635,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.640,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.647,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.650,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.655,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.660,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.665,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.670,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.675,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.680,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.685,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.033,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.688,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.401,-1.035,0.796,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.688,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.690,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.697,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.700,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.705,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.710,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.715,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.399,-1.036,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.718,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.402,-1.033,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.718,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.720,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.725,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
2025-12-11 22:16:02.730,WT901BLE67,90856446-A74E-F462-0152-8475C1E77738,1.400,-1.032,0.795,0.000,0.000,0.000,-0.472,0.786,-72.708,30.74,-11.54,-70.78,100,27.57
